Time,Hips.X,Hips.Y,Hips.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandEnd.X,RightHandEnd.Y,RightHandEnd.Z,RightHandThumb.X,RightHandThumb.Y,RightHandThumb.Z,RightHandThumbEnd.X,RightHandThumbEnd.Y,RightHandThumbEnd.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandEnd.X,LeftHandEnd.Y,LeftHandEnd.Z,LeftHandThumb.X,LeftHandThumb.Y,LeftHandThumb.Z,LeftHandThumbEnd.X,LeftHandThumbEnd.Y,LeftHandThumbEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToeBaseEnd.X,RightToeBaseEnd.Y,RightToeBaseEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToeBaseEnd.X,LeftToeBaseEnd.Y,LeftToeBaseEnd.Z
9.316294000000001,179.0969,-26.5346,179.3177,-3.3969,0.5225,-0.8499,8.8152,-1.1008,1.413,14.9762,-18.2244,4.1457,-0.3351,36.7726,73.2298,-0.0001,14.6795,0.0,-23.4593,-6.1214,12.6616,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.2015,9.5776,-3.7177,-30.3218,-45.8759,-72.3081,-0.0001,-27.5779,-0.0,-8.915,-1.2795,-12.9446,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.5671,0.078,-6.1178,-13.5979,2.3306,5.2512,0.0,0.0,0.0,-20.9411,-5.519,-4.7331,4.4959,-0.0,-0.0,-11.5529,4.0423,3.5818,0.9962,0.0,0.0,0.0,0.0,0.0,8.3306,-3.1302,-1.563,12.8843,-0.0,0.0,-20.8375,-8.8926,-0.6052,2.82,0.0,0.0,0.0,0.0,0.0
9.324627,179.0356,-26.9244,179.2451,-3.4674,0.4922,-0.8534,8.8171,-1.1272,1.4443,14.982,-18.189,4.2609,-0.3007,36.6233,73.0559,-0.0001,14.6729,0.0,-23.3937,-6.1341,12.6057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,19.2201,9.5022,-3.7491,-30.2777,-46.0931,-72.0412,-0.0001,-27.8032,-0.0,-8.9591,-1.2375,-12.9488,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-3.5998,-0.0284,-6.085,-13.6493,2.2431,5.2386,0.0,0.0,0.0,-20.547,-5.4752,-4.6661,2.8722,0.0,0.0,-11.6553,3.719,4.5071,0.9288,-0.0,0.0,0.0,0.0,0.0,8.417,-3.4543,-1.3149,13.6563,0.0,-0.0,-21.1853,-8.9357,-0.7076,2.3771,-0.0,0.0,0.0,0.0,0.0
9.33296,179.004,-27.2977,179.1584,-3.5354,0.4767,-0.8459,8.8598,-1.1334,1.5017,14.9654,-18.1495,4.3699,-0.2924,36.4785,72.8917,-0.0001,14.6156,0.0,-23.4783,-6.0144,12.6004,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.2642,9.4351,-3.8412,-30.2027,-46.4269,-71.7065,-0.0001,-27.9833,-0.0,-9.0534,-1.1924,-12.8906,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.6703,-0.1225,-6.0717,-13.6888,2.1568,5.2353,0.0,0.0,0.0,-20.2233,-5.3655,-4.5428,1.911,-0.0,-0.0,-12.0512,2.9174,5.1797,0.9686,-0.0,-0.0,0.0,0.0,0.0,8.5251,-3.6594,-1.0216,14.4631,-0.0,0.0,-21.5188,-8.9626,-0.8,1.73,0.0,-0.0,0.0,0.0,0.0
9.341293,179.0872,-27.6334,178.9702,-3.5946,0.4258,-0.7617,9.0351,-1.1533,1.6818,14.7293,-18.1175,4.3454,-0.2298,36.4332,72.7691,-0.0001,14.4806,0.0,-23.2947,-6.0614,12.6741,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.3335,9.5251,-4.0716,-30.1675,-46.9297,-71.3527,-0.0001,-28.0489,-0.0,-9.2281,-1.1892,-12.8923,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.903,-0.1457,-6.0939,-13.4722,2.1477,5.1709,0.0,0.0,0.0,-19.8548,-5.4504,-4.233,1.5709,-0.0,0.0,-12.5009,2.0609,5.1937,0.8502,0.0,0.0,0.0,0.0,0.0,8.8292,-3.8132,-0.5481,15.1791,-0.0,0.0,-21.8811,-9.0664,-0.8949,1.3647,-0.0,0.0,0.0,0.0,0.0
9.349626,179.0691,-27.8748,178.9771,-3.5809,0.4693,-0.7766,8.8918,-1.1084,1.6826,14.8153,-17.9981,4.4942,-0.2117,36.3686,72.5222,-0.0001,14.4077,0.0,-23.4022,-6.0283,12.4962,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,19.3006,9.4109,-4.1066,-29.8788,-47.0905,-71.0915,-0.0001,-28.1152,-0.0,-9.3147,-1.2397,-12.8692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7619,-0.2971,-6.119,-13.6972,2.1134,5.2191,0.0,0.0,0.0,-19.8022,-5.3923,-4.1939,1.9571,0.0,-0.0,-12.8418,1.1432,5.4481,0.8526,0.0,-0.0,0.0,0.0,0.0,8.9661,-4.0164,-0.3734,15.9429,0.0,0.0,-22.0122,-9.1119,-0.9847,0.7193,0.0,-0.0,0.0,0.0,0.0
9.357959000000001,179.08,-28.1518,178.9678,-3.5951,0.4993,-0.7775,8.8765,-1.0747,1.6981,14.9225,-17.911,4.6874,-0.3399,36.2379,72.2773,-0.0001,14.3625,0.0,-23.3899,-6.1155,12.5581,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,19.3823,9.293,-4.1979,-29.7081,-47.307,-70.7838,-0.0001,-28.1245,-0.0,-9.17,-1.3508,-12.7987,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.7451,-0.4175,-6.0965,-13.8312,2.052,5.1717,0.0,0.0,0.0,-19.8398,-5.6083,-4.1372,2.916,0.0,0.0,-12.9142,0.5227,5.1994,0.7583,-0.0,0.0,0.0,0.0,0.0,9.0906,-4.2559,-0.1566,16.8017,0.0,0.0,-22.1179,-9.1933,-0.9014,0.089,0.0,-0.0,0.0,0.0,0.0
9.366292,179.2446,-28.3631,178.8296,-3.6473,0.5446,-0.6625,9.1489,-1.0069,1.8244,14.9332,-17.9086,4.8634,-0.5262,36.3944,72.014,-0.0001,14.2077,0.0,-23.3669,-6.1276,12.5058,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.4702,9.403,-4.4141,-29.7543,-47.9478,-70.5396,-0.0001,-27.8437,-0.0,-9.3109,-1.6222,-12.7014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.962,-0.4478,-6.1466,-13.7633,1.97,5.1987,0.0,0.0,0.0,-19.7232,-5.7588,-3.8301,4.2372,0.0,-0.0,-12.7229,-0.0092,4.4706,0.4167,-0.0,0.0,0.0,0.0,0.0,9.4461,-4.3344,0.3067,17.5849,-0.0,0.0,-22.213,-9.345,-1.0696,-0.6406,-0.0,-0.0,0.0,0.0,0.0
9.374625,179.2431,-28.5086,178.8584,-3.6284,0.5951,-0.6516,9.0291,-0.9607,1.8019,14.8759,-17.8361,4.8185,-0.747,36.2812,72.05,-0.0001,14.0043,0.0,-23.134,-6.1701,12.4657,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.5054,9.4175,-4.4795,-29.5062,-47.9462,-70.3938,-0.0001,-27.9101,-0.0,-9.1307,-1.4222,-12.7359,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.978,-0.49,-6.1943,-13.7736,1.9478,5.1967,0.0,0.0,0.0,-19.8651,-6.2582,-3.7678,5.7591,-0.0,-0.0,-12.6323,-0.1752,3.7208,0.5653,0.0,0.0,0.0,0.0,0.0,9.5117,-4.5026,0.45,18.5639,-0.0,0.0,-22.2678,-9.3733,-0.99,-1.2638,-0.0,-0.0,0.0,0.0,0.0
9.382958,179.5792,-28.6699,178.8192,-3.6225,0.599,-0.5303,9.3351,-0.9501,1.8362,14.9435,-17.6644,4.9434,-1.0323,36.548,71.8755,-0.0001,13.7923,0.0,-23.3176,-6.1285,12.3678,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.3372,9.5399,-4.4259,-29.3275,-47.8305,-70.4772,-0.0001,-27.8016,-0.0,-8.7639,-1.3804,-12.8127,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.0852,-0.4883,-6.1585,-13.8356,1.9789,5.2138,0.0,0.0,0.0,-19.4593,-6.978,-3.4282,7.0022,-0.0,0.0,-12.4253,-0.2896,2.9064,0.5281,0.0,0.0,0.0,0.0,0.0,9.9893,-4.5771,0.8869,19.4785,0.0,-0.0,-22.2293,-9.4497,-1.1443,-2.1196,-0.0,0.0,0.0,0.0,0.0
9.391291,179.5672,-28.7521,178.8488,-3.6141,0.6813,-0.498,9.1925,-0.8731,1.8136,14.8436,-17.6095,4.8758,-1.2966,36.4075,71.9371,-0.0001,13.5767,0.0,-23.0373,-6.263,12.2959,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,19.3882,9.5521,-4.5446,-29.0187,-47.9279,-70.3357,-0.0001,-27.5981,-0.0,-8.8155,-1.562,-12.5928,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-4.0999,-0.5308,-6.2326,-13.7797,1.979,5.1669,0.0,0.0,0.0,-19.5033,-7.4094,-3.404,7.994,-0.0,-0.0,-11.6761,-0.3618,2.7942,0.2501,0.0,0.0,0.0,0.0,0.0,9.906,-4.6898,0.9909,20.7102,-0.0,0.0,-21.9981,-9.492,-1.0364,-3.354,0.0,0.0,0.0,0.0,0.0
9.399624,179.553,-28.8495,178.8224,-3.6398,0.7593,-0.4544,9.0,-0.8044,1.7761,14.9014,-17.4782,4.9206,-1.5338,36.7128,71.9361,-0.0,13.0676,0.0,-23.3666,-5.4918,11.5686,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.7689,9.4707,-4.6788,-28.8902,-47.9804,-70.077,-0.0001,-27.3592,-0.0,-8.6815,-1.5748,-12.6907,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.7655,-0.7183,-6.2502,-14.2537,2.0631,5.1717,0.0,0.0,0.0,-19.4094,-8.1169,-3.292,8.3913,-0.0,0.0,-10.5679,-0.2221,2.4552,0.4066,0.0,-0.0,0.0,0.0,0.0,9.8539,-4.6754,1.2004,21.8823,0.0,0.0,-21.6336,-9.6266,-1.1666,-4.5817,0.0,0.0,0.0,0.0,0.0
9.407957,179.5103,-29.0328,178.603,-3.7031,0.7878,-0.2796,8.9708,-0.7838,1.7812,15.0567,-17.4828,5.1722,-1.746,37.744,71.6087,-0.0,12.6017,0.0,-24.2953,-4.8682,10.6332,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,19.8397,9.5439,-4.8431,-28.7082,-48.0357,-69.9802,-0.0001,-26.9864,-0.0,-8.711,-1.5801,-12.7477,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.8078,-0.7407,-6.2416,-14.3046,2.0419,5.1227,0.0,0.0,0.0,-19.2095,-8.9606,-3.0467,8.579,-0.0,-0.0,-9.9482,0.2503,3.2978,0.565,-0.0,-0.0,0.0,0.0,0.0,9.6189,-4.724,1.5959,23.3682,-0.0,0.0,-21.2228,-9.7154,-1.2169,-5.9539,0.0,-0.0,0.0,0.0,0.0
9.41629,179.4393,-29.1718,178.3115,-3.8099,0.8557,-0.0585,8.918,-0.7216,1.8096,14.9206,-17.3838,5.2717,-1.957,37.7293,71.5404,-0.0,12.3521,0.0,-24.6013,-4.7415,10.083,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,20.007,9.4743,-5.0107,-28.3375,-48.0796,-69.6844,-0.0001,-26.6653,-0.0,-8.821,-1.7106,-12.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8173,-0.7946,-6.2681,-14.2774,2.0312,5.0822,0.0,0.0,0.0,-18.869,-9.4732,-2.699,8.6332,-0.0,0.0,-9.2352,0.8336,4.1399,-0.0825,-0.0,-0.0,0.0,0.0,0.0,9.2785,-4.6525,2.0387,25.0097,0.0,0.0,-20.6402,-9.7911,-1.3435,-7.5598,-0.0,0.0,0.0,0.0,0.0
9.424623,179.428,-29.1612,178.3177,-3.8013,0.961,-0.0145,8.8159,-0.6209,1.7903,14.7168,-17.2965,5.2113,-2.3477,37.6098,71.6539,-0.0,12.0544,0.0,-23.988,-4.9192,10.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1058,9.5375,-5.1908,-28.1454,-48.0329,-69.6895,-0.0001,-26.1573,-0.0,-8.7813,-1.7641,-12.7526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.9389,-0.7436,-6.3313,-14.0543,2.0424,5.0141,0.0,0.0,0.0,-18.6618,-9.2299,-2.6046,9.1028,-0.0,-0.0,-8.486,1.1823,4.4526,-0.2665,-0.0,-0.0,0.0,0.0,0.0,8.8201,-4.5596,2.0907,26.8801,0.0,-0.0,-19.7841,-9.6738,-1.2503,-9.2884,-0.0,-0.0,0.0,0.0,0.0
9.432956,179.3174,-29.3958,177.8551,-3.9497,0.8889,0.2096,8.8361,-0.6741,1.9599,14.8531,-17.2102,5.3833,-2.9113,38.1749,71.4666,-0.0,11.6694,0.0,-23.9175,-4.896,10.1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9885,9.6474,-5.2282,-27.8925,-47.6929,-69.9329,-0.0001,-25.5987,-0.0,-8.7892,-1.9445,-12.7291,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-4.0411,-0.672,-6.3049,-13.99,2.0991,4.9568,0.0,0.0,0.0,-18.2979,-9.1655,-2.0504,9.4724,-0.0,0.0,-7.7416,1.2575,4.2523,0.0505,0.0,-0.0,0.0,0.0,0.0,8.1267,-4.4053,2.7146,29.0875,0.0,0.0,-18.9799,-9.7606,-1.4364,-11.0852,0.0,0.0,0.0,0.0,0.0
9.441289,179.3019,-29.6298,177.5506,-3.9411,0.9359,0.3797,8.6547,-0.6113,2.0974,14.6943,-17.1238,5.3985,-3.2242,37.8623,71.5058,-0.0,11.5367,0.0,-23.553,-5.0632,10.0225,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,20.1891,9.5736,-5.2972,-27.8072,-47.6171,-70.0909,-0.0001,-24.9064,-0.0,-8.8425,-2.0327,-12.6793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.9506,-0.8063,-6.3139,-14.0248,2.1143,4.912,0.0,0.0,0.0,-17.879,-8.9839,-1.6141,9.8645,-0.0,0.0,-7.5222,1.0739,3.8962,0.1862,0.0,0.0,0.0,0.0,0.0,7.344,-4.2053,3.1925,31.4989,-0.0,0.0,-17.8141,-9.8908,-1.3558,-13.2916,0.0,0.0,0.0,0.0,0.0
9.449622,179.3488,-29.8421,177.4182,-3.9676,0.9487,0.4286,8.6415,-0.5807,2.2077,14.7315,-16.9674,5.4089,-3.8495,38.0133,71.5547,-0.0,11.1642,0.0,-23.5875,-4.9407,9.9523,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,20.1347,9.6389,-5.237,-27.7626,-47.4981,-70.5836,-0.0001,-24.0734,-0.0,-8.8073,-2.0476,-12.4115,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.8949,-0.8784,-6.1919,-14.0939,2.1703,4.6906,0.0,0.0,0.0,-17.4725,-8.5412,-1.3291,10.3701,0.0,0.0,-7.7116,0.4333,4.1295,0.2311,0.0,0.0,0.0,0.0,0.0,6.4539,-3.9493,3.4996,34.0626,-0.0,0.0,-16.2407,-10.0139,-0.909,-15.9506,-0.0,-0.0,0.0,0.0,0.0
9.457955,179.3795,-30.0052,177.1863,-3.9649,0.9673,0.5129,8.5738,-0.5375,2.3644,14.9131,-16.8798,5.4925,-4.5864,38.2825,71.5316,-0.0,10.9144,0.0,-23.6014,-4.9753,9.9516,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,20.0306,9.6841,-5.1387,-27.5758,-47.2111,-71.0518,-0.0001,-23.3136,-0.0,-8.8018,-2.0463,-12.3414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.9226,-0.9215,-6.1316,-13.9923,2.2258,4.6065,0.0,0.0,0.0,-17.0831,-7.9256,-0.8907,10.9318,-0.0,0.0,-7.9437,-0.2754,4.0514,0.9716,0.0,0.0,0.0,0.0,0.0,5.4144,-3.6249,3.919,36.8583,-0.0,0.0,-14.9317,-10.0983,-1.0375,-16.0093,0.0,-0.0,0.0,0.0,0.0
9.466288,179.5097,-30.1508,176.9266,-3.8874,1.0392,0.6495,8.4897,-0.4387,2.5525,15.0938,-16.8674,5.5559,-5.3377,38.5603,71.5434,-0.0,10.7012,0.0,-23.7136,-5.0064,9.8467,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.9828,9.6352,-4.9714,-27.5128,-46.8776,-71.629,-0.0001,-22.4662,-0.0,-8.7109,-2.028,-12.3006,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-3.8693,-1.0489,-6.0699,-13.966,2.2707,4.5217,0.0,0.0,0.0,-16.5387,-7.397,-0.3331,11.3489,0.0,0.0,-8.0874,-0.7193,3.4656,1.0036,-0.0,-0.0,0.0,0.0,0.0,4.3265,-3.1528,4.4436,39.7641,0.0,0.0,-13.1578,-10.0475,-0.3775,-18.0661,0.0,-0.0,0.0,0.0,0.0
9.474621,179.7205,-30.2871,176.6553,-3.7977,1.0971,0.7756,8.4903,-0.3441,2.794,15.1867,-16.7859,5.5629,-6.0278,38.7981,71.5549,-0.0,10.5841,0.0,-23.702,-5.0623,9.8411,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,19.9129,9.6587,-4.7977,-27.4628,-46.6016,-72.2367,-0.0001,-21.5887,-0.0,-8.5601,-1.9476,-12.229,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.8577,-1.132,-6.006,-13.9071,2.3202,4.4538,0.0,0.0,0.0,-15.8858,-7.1336,0.2792,11.709,0.0,0.0,-8.3161,-0.9538,2.9927,0.9541,0.0,0.0,0.0,0.0,0.0,3.2527,-2.5889,5.0742,42.6551,-0.0,0.0,-11.1349,-9.9673,-0.1508,-20.0173,-0.0,-0.0,0.0,0.0,0.0
9.482954,179.9765,-30.3882,176.434,-3.7217,1.2819,0.9068,8.5773,-0.1412,2.9176,15.1995,-16.7829,5.6416,-6.6497,38.8799,71.5834,-0.0,10.5873,0.0,-23.672,-5.0664,9.8882,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.7468,9.5244,-4.3765,-27.5041,-46.2617,-73.0145,-0.0001,-20.6672,-0.0,-8.443,-1.8455,-12.1947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-3.8637,-1.334,-5.7678,-13.8633,2.274,4.2798,0.0,0.0,0.0,-15.1241,-6.9729,0.8749,11.9023,0.0,0.0,-8.5726,-1.1901,2.6566,0.9842,-0.0,0.0,0.0,0.0,0.0,2.139,-2.0068,5.694,45.537,0.0,0.0,-9.0049,-9.6787,-0.3176,-21.3385,0.0,0.0,0.0,0.0,0.0
9.491287,-179.9558,-30.4577,176.3375,-3.6781,1.3586,0.9318,8.5378,-0.0549,2.9833,15.1928,-16.6733,5.6436,-7.1958,39.2311,71.5064,-0.0,10.6679,0.0,-23.7278,-5.0791,9.9217,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,19.4924,9.5963,-4.1229,-27.3246,-45.8971,-73.7015,-0.0001,-19.7838,-0.0,-8.2777,-1.7245,-12.2591,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.9141,-1.3998,-5.7053,-13.7815,2.269,4.2738,0.0,0.0,0.0,-14.5659,-6.9568,1.185,12.0642,0.0,0.0,-9.0038,-1.2316,2.6371,1.6219,0.0,0.0,0.0,0.0,0.0,0.8267,-1.6649,5.9827,48.4079,-0.0,0.0,-7.5218,-9.1155,-1.9285,-17.7613,-0.0,-0.0,0.0,0.0,0.0
9.49962,-179.7967,-30.5769,176.1352,-3.6052,1.4361,1.0563,8.5604,0.0359,3.0988,15.3122,-16.6201,5.6494,-7.9975,39.6578,71.5383,-0.0,10.6579,0.0,-23.7568,-5.028,9.9428,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.4254,9.6155,-3.8891,-27.3081,-45.5478,-74.3244,-0.0001,-18.9741,-0.0,-8.1239,-1.4882,-12.433,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.9035,-1.5132,-5.5844,-13.7961,2.3066,4.1937,0.0,0.0,0.0,-13.7272,-6.9689,1.6947,11.8938,-0.0,0.0,-9.2574,-1.3422,2.4767,1.9168,0.0,-0.0,0.0,0.0,0.0,-0.4253,-1.3674,6.4852,51.1397,-0.0,0.0,-5.8262,-8.4832,-4.0507,-16.7282,0.0,0.0,0.0,0.0,0.0
9.507953,-179.5888,-30.7356,176.0292,-3.5012,1.4692,1.1594,8.6133,0.0704,3.1593,15.2455,-16.4477,5.5786,-8.6847,39.7147,71.6093,-0.0,10.8004,0.0,-23.7089,-5.0379,9.8979,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.4527,9.74,-3.8012,-27.0875,-45.5671,-74.6232,-0.0001,-18.3755,-0.0,-8.2692,-1.1508,-12.4655,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.9193,-1.568,-5.5562,-13.8016,2.322,4.2707,0.0,0.0,0.0,-12.7153,-7.1462,2.1297,11.4619,0.0,0.0,-9.4896,-1.326,2.2935,2.1985,-0.0,0.0,0.0,0.0,0.0,-1.6527,-1.1588,6.8937,53.84,-0.0,0.0,-4.2998,-7.6219,-5.8331,-14.6432,-0.0,-0.0,0.0,0.0,0.0
9.516286000000001,-179.5368,-30.8473,176.0772,-3.4645,1.5893,1.1232,8.6273,0.1891,3.1408,15.0688,-16.3485,5.5141,-9.1809,39.627,71.584,-0.0,11.202,0.0,-23.5911,-5.1508,9.7416,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,19.541,9.7888,-3.6566,-27.3003,-45.5769,-75.2162,-0.0001,-17.3665,-0.0,-8.261,-1.1534,-12.7159,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.8966,-1.6511,-5.5089,-13.921,2.2549,4.2725,0.0,0.0,0.0,-11.983,-7.3013,2.2821,11.1651,-0.0,0.0,-9.8406,-1.2527,2.2666,2.3074,0.0,0.0,0.0,0.0,0.0,-3.1098,-0.9322,6.9985,56.5311,-0.0,0.0,-2.8966,-6.6182,-7.0067,-11.6205,0.0,0.0,0.0,0.0,0.0
9.524619,-179.5221,-31.025,176.1191,-3.437,1.6631,1.076,8.6495,0.2621,3.1231,14.8225,-16.2563,5.4439,-9.6028,39.6466,71.4898,-0.0,11.5886,0.0,-23.4568,-5.0805,9.6481,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,19.5565,9.8612,-3.5504,-27.3716,-45.5725,-75.7315,-0.0001,-16.4956,-0.0,-8.2976,-1.0708,-12.9286,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.9706,-1.6888,-5.4266,-13.896,2.2011,4.1924,0.0,0.0,0.0,-11.2535,-7.7494,2.3816,10.8281,0.0,0.0,-10.2242,-0.9872,2.4262,2.6773,-0.0,-0.0,0.0,0.0,0.0,-4.6252,-0.7869,7.0624,59.203,-0.0,0.0,-2.0891,-5.5623,-7.6091,-5.5576,0.0,-0.0,0.0,0.0,0.0
9.532952,-179.5109,-31.2893,176.1388,-3.4177,1.6873,1.0449,8.694,0.2877,3.1238,14.7851,-16.1173,5.4575,-10.1897,39.6696,71.3109,-0.0,12.0299,0.0,-23.3563,-5.0332,9.6332,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,19.676,9.8678,-3.4869,-27.4573,-45.4786,-76.1631,-0.0001,-15.7715,-0.0,-8.3798,-0.8885,-13.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9998,-1.747,-5.3572,-13.9412,2.161,4.1288,0.0,0.0,0.0,-10.4919,-8.1836,2.4878,10.4247,0.0,-0.0,-10.5429,-0.8001,2.4711,2.6962,0.0,0.0,0.0,0.0,0.0,-6.1969,-0.7253,7.0958,61.8233,-0.0,0.0,-1.3234,-4.4799,-7.3409,-0.0021,-0.0,0.0,0.0,0.0,0.0
9.541285,-179.5356,-31.6799,176.0224,-3.4396,1.5813,1.0872,8.8217,0.1922,3.1945,15.0475,-15.992,5.5994,-11.1497,40.0116,71.0087,-0.0,12.4477,0.0,-23.683,-5.1021,9.7209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,19.5564,9.9178,-3.4791,-27.1948,-45.2073,-76.448,-0.0001,-15.2508,-0.0,-8.1972,-0.6158,-13.3933,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.0543,-1.7724,-5.3739,-14.1026,2.2061,4.1604,0.0,0.0,0.0,-9.7425,-9.1453,2.6894,10.075,0.0,0.0,-10.7973,-0.2729,2.3876,2.5264,0.0,0.0,0.0,0.0,0.0,-7.8035,-0.8483,7.1562,64.256,-0.0,0.0,-0.7417,-3.5893,-6.1439,6.3031,0.0,0.0,0.0,0.0,0.0
